Amp_min,Amp_max,Amp_var,Amp_skew,Amp_rango,Amp_Kurtosis,Amp_entropy,Phase_min,Phase_var,Phase_skew,Phase_entropy,RMS_max,RMS_skew,RMS_rango,RMS_Kurtosis,RMS_entropy,SP_min,SP_max,SP_var,SP_skew,SP_rango,SP_Kurtosis,SP_entropy,SP_stError,FFT_min,FFT_max,FFT_avg,FFT_median,FFT_var,FFT_skew,FFT_rango,FFT_Kurtosis,FFT_entropy,FFT_stError,Pd_max,Pd_avg,Pd_var,Pd_skew,Pd_rango,Pd_Kurtosis,Pd_entropy,Duration_Avg,SumNoPktsSent,numPktSent_avg,NoBytesSnt_avg,minPktSize_min,maxPktSize_max,avgPktSz_avg,pktps_avg,bytps_avg,maxIAT_max,avgIAT_avg,Class
0.003511396,0.7568239,0.002167644,13.89266,0.7568239,194.2152,0.071710008,0.3859599,2.913166,-0.2584116,4.537450001,0.5351553,13.89267,0.5351553,194.2152,0.071710009,0.005499784,1.484815,0.005954713,14.02119,1.484815,198.465,0.073777429,7.20E-06,0.00036749,12221.79,0.006499062,67.26429,247966.2,5997.349,12221.78,7.81E+07,4.102605448,0.0466909,0.2045552,9.69E-15,1.58E-06,18.64625,0.2045552,941.2981,1.024789097,110.01402,111,111,5629,17,52,50.71171,1.008962,51.16621,1.998078,0.9911171,normal
0.001143985,0.3034023,0.000192267,14.91115,0.3034023,234.648,0.07343316,-0.2794482,3.179885,0.4151521,3.094489316,0.2145379,14.91117,0.2145379,234.6481,0.073433167,0.001912903,0.7600846,0.000876355,17.72991,0.7600846,340.3925,0.075991707,2.76E-06,9.65E-05,5103.301,0.000568953,11.11119,22321.13,10772.79,5103.301,5.95E+07,3.735744346,0.013913,0.1163468,4.96E-15,9.09E-07,12.68643,0.1163468,350.8135,1.372009132,111.473903,113,113,5709,49,51,50.52213,1.01369,51.21378,1.430732,0.9864947,anomalous
0.0020903,0.598579,0.000754033,14.91435,0.598579,234.58,0.071710035,0.4633055,3.207102,-0.3390023,4.64343588,0.4232593,14.91434,0.4232593,234.58,0.071710042,0.005603689,1.450828,0.006223201,14.09437,1.450828,200.8835,0.074624015,7.39E-06,0.00034797,5173.346,0.00182297,4.52598,87629.15,5922.435,5173.345,2.83E+09,4.608333603,0.02753945,0.3745794,1.16E-13,8.04E-06,13.76408,0.3745794,472.5268,1.298426327,112.867416,114,114,5704,17,51,50.03509,1.010035,50.53717,3.508014,0.9900651,anomalous
0.003785891,0.8162806,0.002546031,13.89973,0.8162806,194.4227,0.071817008,0.08322594,3.378574,0.04568209,3.861503195,0.5771976,13.8997,0.5771976,194.4227,0.071817005,0.005833175,1.534485,0.006617594,13.9798,1.534485,197.9261,0.07647082,7.58E-06,9.65E-05,10326.25,0.00149888,14.47916,291536.1,3234.856,10326.25,7.01E+07,4.43035245,0.05059978,0.1486461,4.18E-14,2.11E-06,16.12153,0.1486461,569.4472,1.35262819,110.016222,111,111,5662,50,52,51.00901,1.008942,51.46514,1.004664,0.9911371,normal
0.001821937,0.7602931,0.000571363,15.32554,0.7602931,251.0715,0.070690197,0.08024903,3.374377,0.0487007,3.857538104,0.5376084,15.32553,0.5376084,251.0715,0.070690197,0.000574668,0.5780457,8.32E-05,19.99856,0.5780457,496.9783,0.068965149,8.49E-07,0.000110026,5082.503,0.003212881,30.02579,66233.98,4125.309,5082.5,4.86E+07,4.448232167,0.02397248,0.03400026,1.17E-14,8.19E-08,13.1912,0.03400026,384.7148,1.395675124,109.966144,109,109,5497,49,51,50.43119,0.9912142,49.98811,1.668195,1.008863,anomalous
0.002923466,1.227343,0.00286135,19.74751,1.227343,391.7787,0.053539602,0.076318,3.358568,0.04709544,3.924666518,0.8678628,19.74752,0.8678628,391.7788,0.053539599,0.002869792,1.506372,0.003234952,19.90731,1.506372,399.9205,0.040331322,5.33E-06,0.000204674,14236.21,0.01143308,27.83628,327162.8,12007.22,14236.2,9.34E+07,4.016938855,0.05357077,0.2882668,5.62E-14,3.08E-06,20.50083,0.2882668,1102.382,0.96878205,108.045545,112,112,5672,50,51,50.64286,1.0366,52.49638,3.979338,0.9646923,anomalous
0.0024134,0.6168764,0.001037604,14.90356,0.6168764,230.8398,0.074579078,0.4769867,3.288844,-0.3512124,4.637964024,0.4361975,14.90353,0.4361975,230.8399,0.074579078,0.001170817,0.5558254,0.000322829,18.40668,0.5558254,391.7901,0.073183365,1.67E-06,0.000215782,6181.124,0.00168971,60.05914,120291.8,1783.321,6181.123,2271436,4.575331909,0.03230252,0.05379193,4.51E-16,3.36E-07,12.46912,0.05379193,338.8734,1.585520321,110.018641,113,113,5653,17,51,50.02655,1.027099,51.3822,1.992003,0.973616,anomalous
0.002214036,0.450602,0.000803502,13.80959,0.450602,191.9362,0.072739807,0.07272053,3.349677,0.0567336,3.840131239,0.3186237,13.80963,0.3186237,191.9362,0.072739801,0.002010704,0.4952955,0.000786156,13.93581,0.4952955,196.0659,0.076213118,2.61E-06,0.000306705,6221.485,0.001735402,42.05028,93394.54,11183.41,6221.487,2.00E+08,4.344170098,0.02843173,0.05349546,3.28E-16,2.16E-07,16.81343,0.05349546,646.0649,1.255732722,113.013885,114,114,5818,50,52,51.03509,1.008726,51.4804,1.004613,0.9913498,normal
0.005546864,1.21635,0.005664088,13.94766,1.21635,195.858,0.071510172,0.07340658,3.371854,0.05517184,3.84573227,0.8600892,13.94774,0.8600892,195.8579,0.071510189,0.002292691,1.067384,0.001226908,18.35928,1.067384,390.246,0.073905185,3.26E-06,0.000110048,12888.65,0.01092684,220.6022,658317,786618.3,12888.66,1.76E+11,4.683195038,0.07546567,0.1352511,9.92E-15,1.32E-06,13.60421,0.1352511,456.4298,1.394077397,112.008225,113,113,5687,49,51,50.32743,1.008855,50.77306,1.049158,0.9912233,anomalous
0.002843508,1.192099,0.002777354,20.04447,1.192099,403.5994,0.052590387,0.09056795,3.367608,0.03274496,3.954886736,0.8429414,20.04448,0.8429414,403.5995,0.052590381,0.002785478,1.4211,0.003138949,20.20583,1.4211,411.9483,0.039439449,5.27E-06,0.000215788,13946.23,0.008992607,112.145,315258.7,3061.172,13946.24,8.26E+07,4.033133715,0.05277793,0.2733037,1.43E-15,2.69E-06,18.35096,0.2733037,841.6551,0.991766857,104.139244,108,108,5468,50,51,50.62963,1.037073,52.50662,3.973618,0.9642523,anomalous
0.005505546,1.238566,0.005608779,13.99393,1.238566,197.1577,0.071020783,-0.2566095,2.960957,0.4048473,3.115142934,0.8757981,13.99397,0.8757981,197.1577,0.07102079,0.000194202,0.09269959,8.80E-06,18.39333,0.09269959,391.951,0.073820345,2.76E-07,4.32E-05,13424.21,0.009670561,14.50147,650407.8,14466.64,13424.21,6.73E+10,4.622676459,0.07509317,0.04342346,9.75E-16,9.83E-09,16.98614,0.04342346,1080.168,0.559666986,112.072469,114,114,5737,49,51,50.32456,1.017199,51.19009,1.938941,0.9830917,anomalous
0.00560392,1.213102,0.005756935,13.91461,1.213102,194.9819,0.072551996,0.09458983,3.372763,0.03597495,3.86830047,0.8577929,13.91463,0.8577929,194.982,0.072552027,0.000736439,0.1893702,0.000105448,13.93769,0.1893702,196.1213,0.07593777,9.56E-07,0.00013646,17755.63,0.01998497,197.42,659021.1,3311.732,17755.65,6.84E+07,4.204098176,0.07608158,0.4429172,1.06E-14,1.12E-05,17.82041,0.4429172,766.588,1.155440128,110.011914,111,111,5662,50,52,51.00901,1.008982,51.46715,1.004278,0.9910984,normal
0.003783582,0.7983025,0.002541791,13.89645,0.7983025,194.3302,0.071953878,0.08442852,3.355655,0.04519978,3.864052341,0.5644851,13.89641,0.5644851,194.3302,0.071953878,0.005782895,1.526938,0.006558027,14.03772,1.526938,199.5711,0.075881926,7.62E-06,6.82E-05,10931.42,0.002459449,16.94274,280179.9,16405.72,10931.42,1.10E+09,4.323715398,0.05055771,0.1733434,5.54E-15,2.16E-06,17.47572,0.1733434,714.5583,1.238895909,106.013087,107,107,5454,50,52,50.97196,1.009309,51.44648,1.009962,0.9907766,normal
0.002116465,0.4252896,0.00073118,13.86464,0.4252896,193.4684,0.072549496,0.4338547,3.546664,-0.3070222,4.543883086,0.3007252,13.86461,0.3007252,193.4684,0.072549486,0.00218001,0.5727824,0.000927667,13.96164,0.5727824,196.7715,0.075418202,2.86E-06,0.000110026,6082.229,0.000509972,12.05427,84867.95,19095.46,6082.229,2.24E+08,4.310570542,0.02712271,0.05118583,1.93E-15,1.76E-07,16.53026,0.05118583,626.6917,1.2212755,112.013838,113,113,5766,50,52,51.02655,1.008804,51.47578,1.005092,0.991273,normal
0.00315092,0.842196,0.001833975,14.99154,0.842196,235.323,0.074335341,0.08687858,3.396732,0.04131505,3.873145062,0.5955225,14.9915,0.5955225,235.323,0.074335355,0.001612313,0.5823801,0.000602949,16.82435,0.5823801,300.1867,0.076412071,2.28E-06,0.000305202,8755.133,0.002008849,43.76758,212959.5,1.68E+07,8755.131,1.65E+08,4.49866305,0.04294021,0.09153773,8.32E-15,6.81E-07,14.25857,0.09153773,471.0895,1.416629854,112.025408,114,114,5737,49,51,50.32456,1.017626,51.2116,1.983759,0.9826791,anomalous
0.00158661,0.3865454,0.00041516,14.93129,0.3865454,231.7663,0.074351908,0.1619264,2.651816,-0.01773101,4.059575651,0.2733288,14.93122,0.2733288,231.7663,0.074351908,0.005561646,1.463747,0.00612675,14.08721,1.463747,200.6339,0.074651391,7.30E-06,0.000152598,3798.066,0.001281307,52.86496,47032.77,566.1837,3798.066,1.39E+07,4.599394498,0.02043695,0.4456809,1.07E-13,8.12E-06,15.60049,0.4456809,687.606,1.171218205,111.218883,112,112,5670,49,51,50.625,1.007023,50.98055,1.254382,0.9930257,anomalous
0.003369697,0.8820537,0.002105656,14.93191,0.8820537,232.1916,0.075041729,0.09021118,3.382331,0.03832825,3.87916501,0.6237062,14.93198,0.6237062,232.1915,0.07504172,0.002117033,0.7780188,0.001044629,16.95149,0.7780188,304.7837,0.076958271,3.01E-06,0.000222177,10240.28,0.003250516,139.2323,244604.8,950.3283,10240.28,3.81E+07,4.377100061,0.0460116,0.1444261,2.61E-15,1.19E-06,15.81674,0.1444261,625.9704,1.283852736,108.762396,110,110,5568,49,51,50.61818,1.011379,51.19416,1.254576,0.988749,anomalous
0.003022053,0.774183,0.001680597,14.96574,0.774183,233.2179,0.075195154,0.08341493,3.383516,0.04501232,3.865140947,0.54743,14.96568,0.54743,233.2179,0.075195153,0.00168973,0.5993593,0.000668407,16.98311,0.5993593,305.8656,0.077176281,2.41E-06,0.000401413,8518.653,0.002096015,133.2823,194344.3,5238.347,8518.654,6.04E+07,4.46676534,0.04110666,0.1042869,3.85E-15,7.52E-07,14.94737,0.1042869,557.8057,1.354194432,112.075438,114,114,5737,49,51,50.32456,1.017172,51.18874,1.934362,0.983118,anomalous
0.002031191,0.4084647,0.000673559,13.88485,0.4084647,194.0057,0.071884814,0.09325694,3.335584,0.03677602,3.882893916,0.2888282,13.88484,0.2888282,194.0057,0.07188481,0.002016524,0.5003021,0.000789823,13.92859,0.5003021,195.8576,0.076206555,2.62E-06,0.000204723,5521.342,0.00145073,72.68984,78442.45,15433.71,5521.342,5.38E+08,4.385216551,0.02603183,0.04150733,2.98E-16,1.52E-07,16.72897,0.04150733,636.7543,1.309504755,112.018628,113,113,5766,50,52,51.02655,1.008761,51.47358,1.004279,0.9913153,normal
0.00546138,1.159754,0.005427864,13.87259,1.159754,193.6096,0.070491003,0.07240353,3.360965,0.05498857,3.862391713,0.8200696,13.87259,0.8200696,193.6096,0.070490995,0.000855088,0.2196036,0.000142218,13.93956,0.2196036,196.1873,0.075943239,1.11E-06,0.000164375,13507.82,0.006771363,34.12045,562411.6,4651.795,13507.82,1.35E+08,4.475613671,0.0738766,0.278565,9.38E-14,9.72E-06,15.46917,0.278565,505.3584,1.439294024,100.016197,101,101,5142,50,52,50.91089,1.009836,51.41167,1.005172,0.9902593,normal
0.00350805,0.7393123,0.002162782,13.8977,0.7393123,194.3486,0.071663364,0.3038705,3.95001,-0.1786168,4.268981887,0.5227727,13.8977,0.5227727,194.3486,0.071663375,0.005544005,1.442946,0.006002907,13.96441,1.442946,196.8362,0.074323589,7.26E-06,8.63E-05,12768.63,0.002210903,59.52571,243052,70998.57,12768.63,1.95E+09,4.031292659,0.04663838,0.2312666,3.77E-14,1.55E-06,19.15617,0.2312666,1140.53,0.94790938,108.012195,109,109,5558,50,52,50.99083,1.009145,51.45715,1.004312,0.9909375,normal
0.001905644,0.5020604,0.000626099,15.11858,0.5020604,240.1223,0.074338297,0.08380021,3.379973,0.04501233,3.865311468,0.3550103,15.11853,0.3550103,240.1223,0.0743383,0.000629722,0.2520647,9.56E-05,17.81133,0.2520647,343.5927,0.07577081,9.09E-07,0.000193008,5265.242,0.00080886,65.54725,72818.55,3611682,5265.242,6.49E+07,4.460555154,0.02509457,0.03917356,9.27E-15,1.01E-07,13.67993,0.03917356,428.6816,1.354305778,111.86192,113,113,5698,49,51,50.42478,1.010174,50.9378,1.668699,0.9899285,anomalous
0.005295029,1.268956,0.005207979,14.0444,1.268956,198.644,0.071330203,0.08802307,3.383594,0.03965356,3.886423306,0.8972872,14.04443,0.8972872,198.644,0.071330208,0.002429582,1.202385,0.001384466,18.5726,1.202385,401.0862,0.074426262,3.47E-06,3.05E-05,15896.72,0.01382134,218.359,603604.9,4084.675,15896.71,2.23E+08,4.351088659,0.07235938,0.1448427,4.26E-15,1.45E-06,13.57256,0.1448427,463.7161,1.389460338,111.266358,112,112,5670,49,51,50.625,1.006594,50.9588,1.257918,0.9934496,anomalous
0.003779436,0.7901642,0.002539219,13.90549,0.7901642,194.5771,0.071847559,0.08581859,3.379468,0.04296716,3.868070075,0.5587305,13.90545,0.5587305,194.5771,0.071847562,0.005789678,1.547219,0.006572706,14.03914,1.547219,199.6375,0.07575334,7.63E-06,0.000155613,11523.76,0.004203803,102.6945,291031,8661.086,11523.76,2.56E+07,4.284312396,0.05053163,0.1851208,1.73E-14,2.16E-06,18.20768,0.1851208,821.5859,1.195768151,110.008087,111,111,5662,50,52,51.00901,1.009017,51.46894,1.005908,0.9910638,normal
0.005605904,1.222538,0.0057591,13.91058,1.222538,194.879,0.072157526,0.07923034,3.361068,0.05156447,3.836814847,0.8644648,13.9106,0.8644648,194.879,0.072157526,0.000736453,0.1850518,0.000105496,13.93707,0.1850518,196.0562,0.075885856,9.56E-07,0.000136487,16902.9,0.00865281,174.646,658976.4,3252.774,16902.9,1.64E+07,4.26801882,0.07609388,0.3924578,1.20E-14,1.09E-05,16.38144,0.3924578,611.4331,1.239823977,110.377111,113,113,5696,17,52,50.40708,1.023763,51.6049,1.004489,0.9767886,normal
0.005526131,1.236727,0.005606475,13.92611,1.236727,195.2274,0.07153508,0.0759348,3.384031,0.05280201,3.848451518,0.8744983,13.92613,0.8744983,195.2273,0.071535079,0.002014841,0.709615,0.000940063,16.81141,0.709615,299.7775,0.077053643,2.85E-06,0.000345271,16042.35,0.001392004,236.1514,651055.4,8627528,16042.35,5.54E+11,4.383603391,0.07508074,0.1116449,9.24E-15,1.06E-06,13.96988,0.1116449,454.0506,1.434600171,111.632745,112,112,5647,49,51,50.41964,1.00329,50.58552,1.696864,0.996721,anomalous
0.003508743,0.7323685,0.002164466,13.8975,0.7323685,194.349,0.071863856,-0.1169518,2.740716,0.2706081,3.417576903,0.5178627,13.89751,0.5178627,194.349,0.071863857,0.005595453,1.415045,0.006062093,13.90344,1.415045,195.1354,0.075246449,7.26E-06,0.000172638,11824.84,0.007930476,133.3545,247784.2,22942.15,11824.83,1.84E+08,4.142983908,0.04665654,0.1945533,2.22E-15,1.55E-06,17.52943,0.1945533,797.2718,1.055808497,110.013332,111,111,5648,37,52,50.88288,1.008969,51.33923,1.005653,0.9911111,normal
0.001591283,0.3810005,0.00041045,14.82418,0.3810005,228.4566,0.075353766,-0.0346992,2.669957,0.1872433,3.60787152,0.269408,14.82415,0.269408,228.4566,0.075353769,0.005172139,1.758446,0.005417821,14.28594,1.758446,206.8905,0.073154996,6.86E-06,0.000215795,4290.097,0.001453455,5.371727,47552.49,8388.673,4290.096,9.57E+07,4.444849788,0.02032182,0.3201203,1.76E-14,7.35E-06,15.18706,0.3201203,547.141,1.346033106,111.26062,112,112,5670,49,51,50.625,1.006645,50.96143,2.222698,0.9933985,anomalous
0.00338209,0.7031037,0.001997737,13.85881,0.7031037,193.2954,0.072366722,0.07502364,3.391004,0.05348898,3.843769709,0.4971694,13.85884,0.4971694,193.2953,0.072366727,0.005480713,1.362509,0.00582791,13.9075,1.362509,195.1004,0.074730132,7.11E-06,6.82E-05,10629.73,0.00094012,133.3805,231642.1,21839.9,10629.73,5.83E+08,4.238090656,0.04482302,0.1543089,1.17E-14,1.31E-06,16.21976,0.1543089,610.302,1.155288795,112.014278,113,113,5766,50,52,51.02655,1.0088,51.47558,1.004918,0.9912768,normal
0.003779439,0.8055333,0.002540242,13.9087,0.8055333,194.669,0.071714151,0.08066822,3.355183,0.04881291,3.857853016,0.5695981,13.90866,0.5695981,194.669,0.071714151,0.005818506,1.564264,0.006604105,14.00247,1.564264,198.5773,0.076108894,7.56E-06,8.64E-05,9856.959,0.004644893,147.524,275143.2,21291.84,9856.956,3.19E+08,4.449007087,0.05054189,0.1435508,3.53E-15,2.14E-06,16.29821,0.1435508,572.4441,1.372287634,104.01281,105,105,5350,50,52,50.95238,1.009491,51.43597,1.004119,0.9905982,normal
0.001817698,0.7558763,0.00056853,15.32598,0.7558763,251.0872,0.070490119,0.08043844,3.357585,0.04872186,3.859024072,0.5344852,15.32598,0.5344852,251.0871,0.070490124,0.000571813,0.571349,8.24E-05,20.00142,0.571349,497.4935,0.06880706,8.45E-07,6.82E-05,4718.709,0.001094883,61.72848,65921.29,3701.122,4718.71,1.36E+10,4.543408404,0.02391285,0.03394146,2.05E-15,8.08E-08,12.84197,0.03394146,360.5746,1.392531148,111.820158,112,112,5659,49,51,50.52679,1.001608,50.60805,1.433283,0.9983945,anomalous
0.002115845,0.4281819,0.000730687,13.86059,0.4281819,193.3414,0.072284329,0.4595335,3.20249,-0.3350618,4.637655856,0.3027703,13.86056,0.3027703,193.3414,0.072284327,0.00217928,0.551649,0.000925172,13.9495,0.551649,196.4611,0.075944758,2.90E-06,8.63E-05,6316.049,0.001371297,79.8803,84782.29,18150.63,6316.05,2.25E+08,4.261364231,0.0271136,0.05488222,6.00E-15,1.74E-07,16.23536,0.05488222,621.4036,1.174202299,112.015437,112,112,5714,50,52,51.01786,0.9998622,51.01083,1.996742,1.000138,normal
0.005501056,1.238552,0.005615006,14.00561,1.238552,197.4872,0.070946127,0.0764325,3.385687,0.05191472,3.852216781,0.8757883,14.00563,0.8757883,197.4872,0.070946121,0.003128747,1.425753,0.002271537,17.68668,1.425753,347.3538,0.075048796,4.43E-06,3.05E-05,13672.46,0.01305994,224.7988,652180.1,4794.663,13672.45,3.46E+07,4.598135064,0.07513423,0.1517274,1.84E-14,2.34E-06,11.89362,0.1517274,302.0132,1.547173244,111.256724,112,112,5670,49,51,50.625,1.006681,50.96321,1.254545,0.9933636,anomalous
0.003516601,0.7451972,0.002167869,13.87785,0.7451972,193.7994,0.071901964,0.3510492,3.873669,-0.2243661,4.359368844,0.526934,13.87785,0.526934,193.7994,0.071901964,0.005566041,1.387004,0.006023968,13.93357,1.387004,195.9674,0.074981044,7.22E-06,0.000152604,9113.235,0.003291277,133.5101,229213.7,4508.817,9113.237,7.80E+07,4.430150002,0.04669378,0.1244784,4.37E-16,1.57E-06,16.25726,0.1244784,567.3304,1.359085985,102.014168,103,103,5246,50,52,50.93204,1.009664,51.42423,1.00417,0.990429,normal
0.002844388,1.276041,0.002777611,20.04202,1.276041,403.5832,0.05112217,0.08773871,3.354306,0.03579723,3.948776237,0.9022976,20.04202,0.9022976,403.5833,0.051122171,0.002785766,1.628282,0.0031394,20.21548,1.628282,412.4143,0.039043117,5.22E-06,0.000272973,11678.38,0.004795759,88.6679,320556,968912.2,11678.39,6.65E+07,4.231811276,0.05278067,0.1881811,3.37E-14,3.02E-06,19.07678,0.1881811,802.6165,1.209931639,104.035353,95,95,4822,50,51,50.7579,0.9131511,46.34963,8.002006,1.095109,anomalous
0.002626988,0.7738947,0.001233982,14.97168,0.7738947,237.6978,0.072704584,0.09582164,3.360269,0.03328947,3.891979876,0.5472262,14.97168,0.5472262,237.6979,0.072704577,0.001240864,0.598913,0.000367284,18.84417,0.598913,412.2058,0.073651462,1.79E-06,0.000164346,6820.554,0.001987246,66.45406,142199.8,6282.376,6820.553,6.16E+07,4.562584351,0.0352263,0.06562349,1.65E-14,3.79E-07,12.60262,0.06562349,358.8342,1.477317703,111.46911,113,113,5709,49,51,50.52213,1.013734,51.21598,1.433497,0.9864525,anomalous
0.003483219,0.7368254,0.002152737,13.96797,0.7368254,196.3268,0.071304518,0.4323158,3.525721,-0.3057874,4.547891521,0.5210142,13.96798,0.5210142,196.3268,0.071304527,0.00560149,1.433907,0.00608305,13.91644,1.433907,195.551,0.075149262,7.27E-06,9.65E-05,10328.95,0.002882656,5.106285,230514.3,5443.685,10328.94,6.28E+07,4.27043142,0.04652814,0.1596961,6.66E-15,1.56E-06,17.22617,0.1596961,710.031,1.180786024,102.015237,103,103,5246,50,52,50.93204,1.009653,51.42369,1.011094,0.990439,normal
0.003520856,0.7338442,0.002169453,13.8669,0.7338442,193.5092,0.072215385,0.1794776,4.106923,-0.06090622,4.030434135,0.5189062,13.86691,0.5189062,193.5092,0.072215375,0.005553618,1.448941,0.006016183,13.95819,1.448941,196.6996,0.074709893,7.24E-06,3.05E-05,9757.501,0.003244458,133.1005,233589.3,57254.36,9757.502,3.08E+08,4.35353897,0.04671017,0.1411855,3.01E-14,1.57E-06,16.7169,0.1411855,635.108,1.270767677,104.015372,105,105,5350,50,52,50.95238,1.009466,51.4347,1.005048,0.9906226,normal
0.002266382,0.4599903,0.000851893,13.86794,0.4599903,193.5295,0.07249163,0.08160888,3.376247,0.04740117,3.858175421,0.3252622,13.86794,0.3252622,193.5295,0.072491623,0.002575122,0.6397759,0.001286858,13.92413,0.6397759,195.7775,0.076363333,3.36E-06,8.63E-05,6054.454,0.001069179,86.66911,98931.69,14497.81,6054.454,8.90E+08,4.421319186,0.02927566,0.05065336,9.38E-15,2.35E-07,16.32176,0.05065336,603.9493,1.339729409,112.014715,113,113,5766,50,52,51.02655,1.008796,51.47538,1.004525,0.9912804,normal
0.002267882,0.4598119,0.000852255,13.85956,0.4598119,193.3071,0.072559509,0.09443784,3.361252,0.03485673,3.885432501,0.3251361,13.85956,0.3251361,193.3071,0.072559514,0.002551166,0.6322853,0.001274357,13.98526,0.6322853,197.4664,0.075741824,3.42E-06,6.82E-05,6217.71,0.00197044,80.10516,98858.82,1653.158,6217.708,5.49E+07,4.381756116,0.02928144,0.05258882,1.17E-14,2.40E-07,16.80511,0.05258882,645.783,1.309417631,112.015449,113,113,5766,50,52,51.02655,1.008789,51.47504,1.004459,0.9912873,normal
0.003365983,0.8736029,0.002096702,14.9188,0.8736029,231.79,0.075320189,0.0845606,3.353089,0.04481708,3.868341323,0.6177305,14.91886,0.6177305,231.79,0.075320199,0.00210809,0.763182,0.001034003,16.93743,0.763182,304.2754,0.07729611,2.99E-06,0.000246055,11021.28,0.002661084,68.73601,243076.1,8943.35,11021.28,6.32E+07,4.274136239,0.04591432,0.1722382,6.23E-15,1.18E-06,15.27784,0.1722382,601.7471,1.155626136,112.006198,113,113,5686,49,51,50.31858,1.008873,50.76505,1.005445,0.9912053,anomalous
0.002516862,0.8531457,0.001614886,17.3506,0.8531457,304.5183,0.070891208,0.09244213,3.375773,0.03353833,3.920383314,0.603265,17.3506,0.603265,304.5183,0.070891207,0.00162115,0.7278575,0.000802903,17.96704,0.7278575,332.8273,0.054529206,2.65E-06,0.000246043,10366.3,0.002413018,48.06908,185454.7,12305.11,10366.3,3.48E+08,4.083664055,0.04026393,0.1505044,2.33E-15,1.02E-06,20.49363,0.1505044,1025.222,1.009520513,108.033283,111,111,5631,50,51,50.72973,1.027461,52.12283,2.985795,0.9732729,anomalous
0.001906958,0.4963647,0.000626074,15.1072,0.4963647,239.7625,0.074574471,0.08002196,3.373214,0.04866062,3.858805814,0.3509829,15.10712,0.3509829,239.7625,0.074574469,0.000629704,0.246378,9.54E-05,17.79892,0.246378,343.15,0.076068515,9.09E-07,9.16E-05,5705.606,0.001199496,34.58463,72711.21,3041.767,5705.607,6170056,4.353627453,0.02509425,0.04582364,8.25E-15,1.01E-07,14.37814,0.04582364,510.6468,1.242387801,112.027551,113,113,5687,49,51,50.32743,1.00868,50.7643,2.002299,0.9913942,anomalous
0.005539962,1.180684,0.005564942,13.84325,1.180684,192.8378,0.071493851,0.411764,3.634776,-0.2836685,4.479366549,0.8348698,13.84328,0.8348698,192.8379,0.071493847,0.000678193,0.1753351,8.98E-05,13.96442,0.1753351,196.8685,0.07566826,8.80E-07,0.000155593,17786.48,0.004237037,194.5122,643795.2,10989.7,17786.48,1.09E+08,4.204391696,0.07480516,0.4371727,5.50E-14,1.02E-05,17.22795,0.4371727,737.229,1.144810925,112.014981,113,113,5766,50,52,51.02655,1.008794,51.47526,1.005408,0.991283,normal
0.005618902,1.219949,0.005773208,13.89456,1.219949,194.4341,0.072619323,0.08672031,3.388907,0.04343653,3.851424011,0.8626344,13.89458,0.8626344,194.4341,0.072619316,0.00073607,0.1863992,0.00010531,13.9368,0.1863992,196.1158,0.076157488,9.56E-07,0.000164333,19296.35,0.007398672,9.828344,665115.1,6322.156,19296.35,4.74E+08,4.10519477,0.07618777,0.5229871,1.17E-13,1.11E-05,18.37822,0.5229871,903.8116,1.050946598,111.015318,112,112,5714,50,52,51.01786,1.00887,51.47038,1.004376,0.9912081,normal
0.001811174,0.4882386,0.000552961,14.99322,0.4882386,236.8561,0.073748966,-0.07588167,4.060254,0.1824163,3.53366183,0.3452368,14.99322,0.3452368,236.8561,0.073748967,0.005664802,1.481862,0.006303019,14.03214,1.481862,199.1746,0.075346203,7.39E-06,0.000155602,5077.261,0.001284813,52.51934,64155.02,4060.314,5077.261,1.42E+07,4.429242582,0.0235845,0.3266834,9.29E-14,7.96E-06,13.15489,0.3266834,403.0393,1.414011971,111.633027,108,108,5414,17,51,50.12963,0.9674556,48.49819,3.333896,1.033639,anomalous
0.005634466,1.233519,0.005793194,13.88042,1.233519,194.0436,0.07253681,0.09486914,3.353835,0.03568453,3.873486071,0.8722293,13.88045,0.8722293,194.0436,0.072536816,0.000735539,0.1825855,0.000105188,13.94044,0.1825855,196.2435,0.07636398,9.55E-07,0.000155626,15109.13,0.009598816,162.8216,659945.6,3275.417,15109.12,5.87E+08,4.416811794,0.07632031,0.3220141,5.59E-14,1.11E-05,16.35452,0.3220141,577.4137,1.385352707,110.01186,111,111,5662,50,52,51.00901,1.008982,51.46718,1.005021,0.991098,normal
0.005516061,1.177711,0.005535666,13.86553,1.177711,193.4561,0.070975426,0.1153009,2.673951,0.03057734,3.953717872,0.8327678,13.86555,0.8327678,193.4561,0.070975422,0.000798469,0.2006933,0.000124161,13.95097,0.2006933,196.535,0.07617535,1.04E-06,3.05E-05,16198.16,0.003945157,179.0098,642554.2,15629.37,16198.16,3.12E+08,4.32629197,0.07460614,0.3609141,5.41E-14,1.00E-05,16.2429,0.3609141,595.3113,1.272581658,112.016204,113,113,5766,50,52,51.02655,1.008783,51.47469,1.018067,0.991294,normal
